applicant_id,gender,applicant_age,caste_category,annual_income,scheme_category,project_cost,requested_loan,promoter_contrib_pct,education_level,has_vocational_training,experience_years,has_clean_credit,has_valid_caste_cert,has_valid_income_cert,debt_to_income_ratio,approval_score,approved
APP_1646,Female,34,SC,226700.0,sanitation,1460000.0,1387000.0,5.0,Secondary (10th),0,3,1,1,1,1.073,76.5,1
APP_1647,Female,33,SC,458400.0,term_loan,1328000.0,1195000.0,20.0,Secondary (10th),0,1,1,1,1,0.605,62.1,1
APP_1648,Female,28,SC,69900.0,micro_finance,81500.0,77400.0,5.0,Secondary (10th),0,0,1,1,1,0.404,92.8,1
APP_1649,Female,32,SC,78200.0,green_energy,1367000.0,1230000.0,10.0,Graduate,1,0,1,1,1,2.757,59.7,1
APP_1650,Female,20,SC,140100.0,micro_finance,101000.0,96000.0,5.0,Secondary (10th),0,0,1,1,1,0.25,99.0,1
APP_1651,Other,32,Safai Karamchari / Dependent,279000.0,term_loan,183000.0,165000.0,15.0,Primary (1-8),1,0,0,1,1,0.137,75.0,1
APP_1652,Female,31,SC,95800.0,micro_finance,67700.0,64300.0,2.0,Higher Secondary (12th),1,5,1,1,1,0.245,99.0,1
APP_1653,Male,38,SC,135100.0,green_energy,404000.0,343000.0,15.0,Secondary (10th),0,1,1,1,1,0.445,98.7,1
APP_1654,Female,32,Safai Karamchari / Dependent,218100.0,term_loan,1515000.0,1364000.0,10.0,Secondary (10th),0,0,1,1,1,1.451,74.4,1
APP_1655,Male,26,SC,93400.0,education,2445000.0,2200000.0,5.0,Secondary (10th),0,1,0,1,1,4.129,21.3,0
APP_1656,Female,43,SC,105200.0,green_energy,297000.0,252000.0,15.0,Post Graduate / Professional,1,2,1,1,1,0.42,99.0,1
APP_1657,Female,30,SC,104800.0,term_loan,418000.0,376000.0,20.0,Primary (1-8),1,1,1,1,1,0.832,66.7,1
APP_1658,Female,18,SC,456400.0,sanitation,1980000.0,1940000.0,2.0,Secondary (10th),0,8,1,1,1,0.745,5.0,0
APP_1659,Male,40,SC,219600.0,term_loan,761000.0,685000.0,15.0,Secondary (10th),0,1,1,1,1,0.724,62.7,1
APP_1660,Female,29,Safai Karamchari / Dependent,119200.0,term_loan,1416000.0,1274000.0,20.0,Secondary (10th),0,1,1,1,1,2.48,71.7,1
APP_1661,Female,35,Safai Karamchari / Dependent,153900.0,green_energy,1262000.0,1199000.0,5.0,Secondary (10th),1,4,1,1,1,1.366,79.9,1
APP_1662,Male,31,SC,70500.0,term_loan,3559000.0,3203000.0,10.0,Primary (1-8),0,2,1,1,1,10.54,55.5,1
APP_1663,Male,26,SC,89100.0,term_loan,1570000.0,1413000.0,5.0,Secondary (10th),0,1,1,1,1,3.679,53.5,1
APP_1664,Female,32,SC,239900.0,micro_finance,65700.0,59100.0,10.0,Graduate,1,0,1,1,1,0.09,99.0,1
APP_1665,Male,38,SC,79800.0,education,1670000.0,1503000.0,10.0,Post Graduate / Professional,1,3,1,1,1,3.302,66.2,1
APP_1666,Male,24,SC,237900.0,micro_finance,40200.0,36200.0,0.0,Higher Secondary (12th),1,3,1,1,1,0.056,99.0,1
APP_1667,Female,35,SC,254800.0,sanitation,1318000.0,1186000.0,10.0,Higher Secondary (12th),1,7,1,1,1,0.816,78.8,1
APP_1668,Male,28,Safai Karamchari / Dependent,449900.0,micro_finance,48600.0,43700.0,0.0,No Formal Education,1,8,1,1,1,0.035,56.8,0
APP_1669,Female,34,ST,259300.0,micro_finance,40100.0,38100.0,2.0,No Formal Education,0,0,1,1,1,0.054,34.3,0
APP_1670,Female,33,SC,348300.0,sanitation,506000.0,481000.0,5.0,Secondary (10th),1,1,1,1,1,0.242,54.0,0
APP_1671,Female,58,Safai Karamchari / Dependent,148600.0,term_loan,409000.0,368000.0,10.0,Secondary (10th),0,0,1,1,1,0.575,98.6,1
APP_1672,Female,35,OBC,295500.0,sanitation,1423000.0,1281000.0,10.0,Graduate,1,1,1,1,1,0.76,5.0,0
APP_1673,Male,41,SC,64200.0,education,2287000.0,2058000.0,5.0,Secondary (10th),0,6,1,1,0,5.62,11.4,0
APP_1674,Female,28,Safai Karamchari / Dependent,116700.0,term_loan,1800000.0,1620000.0,10.0,Higher Secondary (12th),1,3,1,1,1,3.22,91.9,1
APP_1675,Male,25,SC,297300.0,term_loan,1858000.0,1672000.0,15.0,Primary (1-8),1,5,1,1,1,1.305,61.5,1
APP_1676,Male,46,SC,263300.0,green_energy,597000.0,567000.0,5.0,Primary (1-8),1,6,0,0,1,0.378,10.7,0
APP_1677,Male,18,SC,166200.0,term_loan,173000.0,156000.0,20.0,No Formal Education,1,3,1,1,1,0.218,99.0,1
APP_1678,Female,45,SC,109000.0,micro_finance,80900.0,72800.0,10.0,Higher Secondary (12th),1,4,1,1,1,0.244,99.0,1
APP_1679,Female,25,SC,380600.0,term_loan,3470000.0,3123000.0,20.0,No Formal Education,0,0,1,1,1,1.904,70.4,1
APP_1680,Male,24,SC,288900.0,sanitation,1016000.0,965000.0,5.0,Secondary (10th),1,7,0,1,1,0.586,60.9,1
APP_1681,Male,25,SC,168900.0,sanitation,813000.0,732000.0,10.0,Secondary (10th),1,0,1,1,1,0.76,59.8,1
APP_1682,Female,45,SC,177900.0,micro_finance,131100.0,118000.0,10.0,Post Graduate / Professional,1,1,1,1,1,0.242,99.0,1
APP_1683,Male,32,General,283700.0,green_energy,369000.0,332000.0,10.0,Post Graduate / Professional,1,1,1,1,1,0.205,38.4,0
APP_1684,Male,42,SC,594300.0,education,666000.0,599000.0,0.0,Graduate,1,1,1,1,1,0.177,50.1,0
APP_1685,Female,51,SC,121000.0,term_loan,2468000.0,2221000.0,10.0,No Formal Education,0,0,1,1,1,4.258,60.7,1
APP_1686,Male,29,SC,650400.0,sanitation,415000.0,394000.0,5.0,Primary (1-8),1,2,0,1,1,0.106,16.9,0
APP_1687,Male,33,Safai Karamchari / Dependent,647800.0,education,344000.0,310000.0,10.0,Higher Secondary (12th),1,0,1,1,1,0.084,57.0,0
APP_1688,Male,33,SC,178000.0,green_energy,281000.0,239000.0,15.0,Secondary (10th),0,0,1,1,1,0.235,93.1,1
APP_1689,Male,18,SC,287600.0,term_loan,1885000.0,1696000.0,10.0,Primary (1-8),1,8,1,1,1,1.368,65.2,1
APP_1690,Female,40,ST,212700.0,green_energy,258000.0,245000.0,5.0,Secondary (10th),1,3,1,1,1,0.202,53.3,0
APP_1691,Female,20,SC,566100.0,micro_finance,114700.0,109000.0,0.0,No Formal Education,0,1,1,1,0,0.07,35.6,0
APP_1692,Male,23,SC,163100.0,education,977000.0,879000.0,5.0,Post Graduate / Professional,1,2,0,1,1,0.945,32.7,0
APP_1693,Male,48,ST,60700.0,micro_finance,124500.0,112000.0,10.0,Higher Secondary (12th),0,6,1,1,1,0.674,5.0,0
APP_1694,Male,18,Safai Karamchari / Dependent,168500.0,education,1741000.0,1567000.0,5.0,Secondary (10th),0,1,1,1,0,1.63,5.3,0
APP_1695,Female,22,SC,253800.0,education,868000.0,781000.0,5.0,Primary (1-8),0,11,1,1,1,0.539,93.7,1
APP_1696,Other,18,ST,593700.0,green_energy,547000.0,520000.0,5.0,Higher Secondary (12th),0,3,1,1,1,0.154,5.0,0
APP_1697,Female,32,Safai Karamchari / Dependent,221500.0,micro_finance,85800.0,77200.0,10.0,Primary (1-8),0,3,1,1,1,0.127,99.0,1
APP_1698,Female,18,OBC,85300.0,term_loan,3974000.0,3577000.0,5.0,Primary (1-8),0,17,0,1,1,9.729,5.0,0
APP_1699,Male,36,OBC,219700.0,education,2313000.0,2082000.0,10.0,Higher Secondary (12th),1,2,1,0,1,1.661,11.5,0
APP_1700,Female,22,SC,597200.0,sanitation,1478000.0,1330000.0,10.0,Higher Secondary (12th),0,1,1,1,1,0.39,50.5,0
APP_1701,Female,33,SC,202100.0,micro_finance,42600.0,40500.0,0.0,Secondary (10th),1,2,1,1,1,0.073,99.0,1
APP_1702,Female,36,SC,295200.0,education,854000.0,769000.0,5.0,Higher Secondary (12th),0,2,1,1,1,0.457,99.0,1
APP_1703,Female,30,SC,94700.0,micro_finance,133100.0,125000.0,2.0,Secondary (10th),0,5,1,1,1,0.482,94.4,1
APP_1704,Male,39,SC,349400.0,micro_finance,139600.0,125000.0,10.0,Higher Secondary (12th),1,10,1,1,1,0.131,50.2,0
APP_1705,Male,32,SC,254500.0,term_loan,2847000.0,2562000.0,5.0,Graduate,1,13,1,1,1,2.335,61.1,1
APP_1706,Other,44,SC,222700.0,term_loan,3963000.0,3567000.0,20.0,Secondary (10th),0,3,1,1,1,3.716,59.7,1
APP_1707,Female,20,SC,199300.0,sanitation,1630000.0,1467000.0,10.0,Secondary (10th),0,0,1,1,1,1.29,58.8,1
APP_1708,Female,28,Safai Karamchari / Dependent,216300.0,term_loan,1545000.0,1390000.0,5.0,Higher Secondary (12th),0,2,1,1,1,1.491,82.9,1
APP_1709,Male,58,SC,371900.0,term_loan,352000.0,317000.0,15.0,Secondary (10th),0,7,1,1,1,0.198,98.7,1
APP_1710,Female,33,SC,101400.0,term_loan,3019000.0,2717000.0,5.0,Higher Secondary (12th),0,6,1,1,1,6.216,69.4,1
APP_1711,Female,37,SC,213900.0,education,2279000.0,2051000.0,0.0,No Formal Education,0,10,1,1,1,1.681,70.5,1
APP_1712,Female,32,SC,164100.0,sanitation,1186000.0,1162000.0,2.0,Secondary (10th),0,6,1,1,1,1.241,62.2,1
APP_1713,Female,44,Safai Karamchari / Dependent,187200.0,micro_finance,27700.0,26300.0,0.0,Higher Secondary (12th),1,7,1,1,1,0.051,99.0,1
APP_1714,Female,39,SC,69400.0,term_loan,2364000.0,2128000.0,10.0,No Formal Education,1,3,1,1,1,7.114,60.3,1
APP_1715,Female,51,SC,286900.0,education,80000.0,72000.0,5.0,No Formal Education,0,4,0,1,1,0.044,71.8,1
APP_1716,Male,27,SC,296600.0,term_loan,1506000.0,1355000.0,10.0,Higher Secondary (12th),0,1,1,1,1,1.06,57.0,1
APP_1717,Male,44,SC,146200.0,term_loan,645000.0,580000.0,20.0,No Formal Education,1,1,1,1,1,0.92,59.3,1
APP_1718,Male,42,SC,357300.0,micro_finance,44500.0,40000.0,5.0,Post Graduate / Professional,1,1,1,1,1,0.041,49.6,0
APP_1719,Male,38,SC,298200.0,sanitation,924000.0,906000.0,2.0,Post Graduate / Professional,1,0,1,1,1,0.533,90.6,1
APP_1720,Female,41,SC,140000.0,green_energy,519000.0,493000.0,5.0,Primary (1-8),1,3,0,1,0,0.617,5.0,0
APP_1721,Female,39,Safai Karamchari / Dependent,257100.0,micro_finance,78800.0,74900.0,5.0,Higher Secondary (12th),0,3,1,1,1,0.106,99.0,1
APP_1722,Female,33,Safai Karamchari / Dependent,253500.0,term_loan,2760000.0,2484000.0,20.0,Secondary (10th),1,0,1,1,1,2.273,73.6,1
APP_1723,Female,19,SC,280400.0,term_loan,2611000.0,2350000.0,15.0,Higher Secondary (12th),1,0,1,1,1,1.944,61.8,1
APP_1724,Male,26,SC,162700.0,education,2359000.0,2123000.0,0.0,Secondary (10th),0,5,0,1,1,2.287,18.5,0
APP_1725,Male,34,SC,82500.0,micro_finance,89000.0,80100.0,0.0,Higher Secondary (12th),0,1,1,1,0,0.354,38.0,0
APP_1726,Male,34,OBC,179500.0,green_energy,1075000.0,914000.0,15.0,Graduate,1,5,1,1,1,0.893,5.0,0
APP_1727,Male,32,Safai Karamchari / Dependent,118600.0,micro_finance,108700.0,97800.0,0.0,Higher Secondary (12th),0,0,1,1,1,0.301,98.4,1
APP_1728,Female,19,SC,144800.0,term_loan,346000.0,311000.0,20.0,Secondary (10th),1,0,1,1,1,0.498,96.2,1
APP_1729,Male,41,ST,175900.0,sanitation,603000.0,591000.0,2.0,Higher Secondary (12th),0,9,1,1,1,0.589,21.9,0
APP_1730,Male,41,SC,208300.0,sanitation,1028000.0,977000.0,5.0,No Formal Education,0,1,1,1,1,0.822,54.0,1
APP_1731,Female,20,SC,107400.0,term_loan,2187000.0,1968000.0,10.0,Secondary (10th),0,3,1,1,1,4.251,67.3,1
APP_1732,Female,34,SC,103700.0,green_energy,1246000.0,1184000.0,5.0,Post Graduate / Professional,1,1,1,1,1,2.002,71.4,1
APP_1733,Female,26,ST,105500.0,micro_finance,24800.0,22300.0,10.0,Secondary (10th),1,7,1,1,0,0.077,5.0,0
APP_1734,Female,18,SC,223600.0,education,388000.0,349000.0,5.0,Secondary (10th),0,3,1,1,1,0.274,99.0,1
APP_1735,Male,28,SC,63300.0,micro_finance,102100.0,91900.0,0.0,Higher Secondary (12th),1,4,0,1,1,0.53,57.9,1
APP_1736,Female,41,SC,208200.0,education,1845000.0,1660000.0,0.0,Primary (1-8),0,6,1,1,1,1.398,58.1,1
APP_1737,Female,36,Safai Karamchari / Dependent,235300.0,term_loan,2503000.0,2253000.0,10.0,Post Graduate / Professional,1,2,1,1,1,2.221,89.8,1
APP_1738,Female,37,SC,64200.0,micro_finance,44000.0,41800.0,0.0,Secondary (10th),0,1,1,1,1,0.238,95.5,1
APP_1739,Male,18,SC,124600.0,micro_finance,53700.0,48300.0,5.0,Higher Secondary (12th),1,0,0,1,1,0.142,66.9,1
APP_1740,Female,29,SC,340300.0,education,527000.0,474000.0,5.0,Secondary (10th),1,4,1,1,1,0.244,60.8,0
APP_1741,Female,28,Safai Karamchari / Dependent,246900.0,term_loan,2186000.0,1967000.0,15.0,Primary (1-8),1,1,1,1,1,1.848,78.1,1
APP_1742,Female,31,SC,561700.0,sanitation,462000.0,416000.0,10.0,Secondary (10th),1,6,0,1,1,0.13,25.8,0
APP_1743,Other,26,SC,70500.0,green_energy,409000.0,348000.0,15.0,Higher Secondary (12th),0,0,1,1,1,0.865,60.6,1
APP_1744,Male,21,SC,278600.0,education,244000.0,220000.0,5.0,Secondary (10th),0,6,1,1,1,0.138,95.9,1
APP_1745,Female,43,OBC,293400.0,term_loan,882000.0,794000.0,20.0,Secondary (10th),0,7,1,1,1,0.628,5.0,0
APP_1746,Female,41,Safai Karamchari / Dependent,125200.0,sanitation,450000.0,441000.0,2.0,Secondary (10th),0,1,1,1,1,0.617,65.3,1
APP_1747,Male,33,SC,112900.0,sanitation,1446000.0,1301000.0,10.0,Primary (1-8),1,1,1,1,1,2.02,71.9,1
APP_1748,Male,46,SC,214200.0,education,683000.0,615000.0,0.0,Secondary (10th),1,0,1,1,1,0.503,91.6,1
APP_1749,Male,38,ST,92100.0,micro_finance,127800.0,115000.0,5.0,Secondary (10th),1,3,1,0,1,0.456,32.9,0
APP_1750,Female,34,OBC,294900.0,education,1963000.0,1767000.0,10.0,Primary (1-8),0,1,1,1,1,1.05,5.0,0
APP_1751,Male,35,Safai Karamchari / Dependent,124500.0,sanitation,1205000.0,1145000.0,5.0,Primary (1-8),1,3,1,1,1,1.612,73.6,1
APP_1752,Male,32,SC,102300.0,micro_finance,88400.0,79600.0,2.0,Higher Secondary (12th),1,10,1,1,1,0.284,99.0,1
APP_1753,Female,18,SC,169200.0,sanitation,1326000.0,1260000.0,5.0,Primary (1-8),0,2,1,1,1,1.305,68.1,1
APP_1754,Female,29,SC,259300.0,green_energy,1412000.0,1341000.0,5.0,Primary (1-8),1,1,1,1,1,0.907,63.9,1
APP_1755,Male,45,SC,141200.0,micro_finance,104900.0,94400.0,2.0,Primary (1-8),0,6,0,1,1,0.244,58.4,1
APP_1756,Female,39,SC,210600.0,green_energy,316000.0,300000.0,5.0,Primary (1-8),1,2,1,1,1,0.25,99.0,1
APP_1757,Female,31,SC,217300.0,term_loan,1020000.0,918000.0,20.0,Higher Secondary (12th),0,3,0,1,0,0.98,5.0,0
APP_1758,Female,20,OBC,207800.0,term_loan,606000.0,545000.0,5.0,Graduate,1,0,1,1,1,0.608,14.1,0
APP_1759,Female,45,SC,256200.0,green_energy,620000.0,589000.0,5.0,Primary (1-8),0,1,1,1,1,0.403,97.1,1
APP_1760,Male,23,ST,611100.0,micro_finance,37600.0,33800.0,2.0,Secondary (10th),0,4,1,1,1,0.02,5.0,0
APP_1761,Female,35,Safai Karamchari / Dependent,137500.0,sanitation,342000.0,325000.0,5.0,Secondary (10th),0,1,1,1,1,0.414,99.0,1
APP_1762,Male,29,SC,160500.0,term_loan,2064000.0,1858000.0,20.0,Secondary (10th),0,0,1,1,1,2.686,54.2,1
APP_1763,Male,18,Safai Karamchari / Dependent,80900.0,sanitation,787000.0,771000.0,2.0,Post Graduate / Professional,1,6,1,1,1,1.671,70.6,1
APP_1764,Male,31,SC,246900.0,micro_finance,36700.0,33000.0,10.0,Primary (1-8),0,2,0,1,1,0.049,60.0,1
APP_1765,Female,41,SC,581600.0,term_loan,1603000.0,1443000.0,5.0,Higher Secondary (12th),0,3,1,1,1,0.576,31.0,0
APP_1766,Male,33,ST,147700.0,green_energy,257000.0,244000.0,5.0,No Formal Education,0,11,1,1,1,0.29,38.7,0
APP_1767,Male,52,SC,158800.0,term_loan,1449000.0,1304000.0,5.0,Primary (1-8),1,1,0,1,1,1.905,28.1,0
APP_1768,Female,40,SC,287600.0,sanitation,963000.0,867000.0,10.0,Graduate,1,2,1,1,1,0.528,99.0,1
APP_1769,Female,31,SC,288300.0,term_loan,3011000.0,2710000.0,20.0,Higher Secondary (12th),1,1,1,1,1,2.181,71.0,1
APP_1770,Male,34,SC,214100.0,micro_finance,119300.0,107400.0,2.0,No Formal Education,1,1,1,1,1,0.183,99.0,1
APP_1771,Male,42,Safai Karamchari / Dependent,127700.0,education,1391000.0,1252000.0,0.0,Primary (1-8),1,12,0,1,1,1.719,28.2,0
APP_1772,Female,35,SC,70800.0,micro_finance,138400.0,124600.0,10.0,No Formal Education,1,5,0,1,1,0.642,41.2,0
APP_1773,Male,18,SC,153800.0,education,941000.0,847000.0,0.0,Higher Secondary (12th),1,1,1,1,1,0.965,52.3,1
APP_1774,Female,33,Safai Karamchari / Dependent,268500.0,term_loan,294000.0,265000.0,10.0,Primary (1-8),0,4,0,1,1,0.229,72.8,1
APP_1775,Male,27,SC,98700.0,term_loan,3860000.0,3474000.0,15.0,Secondary (10th),1,11,1,1,0,8.166,11.8,0
APP_1776,Male,34,Safai Karamchari / Dependent,110100.0,micro_finance,93200.0,83900.0,0.0,Post Graduate / Professional,1,11,0,1,1,0.278,76.2,1
APP_1777,Male,32,OBC,80900.0,education,308000.0,277000.0,5.0,Primary (1-8),1,0,1,1,1,0.6,28.7,0
APP_1778,Female,30,Safai Karamchari / Dependent,173600.0,micro_finance,50700.0,45600.0,10.0,Higher Secondary (12th),1,3,1,1,1,0.096,99.0,1
APP_1779,Female,37,ST,351600.0,education,967000.0,870000.0,10.0,Post Graduate / Professional,1,0,1,1,1,0.434,5.0,0
APP_1780,Male,38,SC,118800.0,micro_finance,118500.0,106600.0,0.0,Primary (1-8),1,1,1,1,1,0.328,99.0,1
APP_1781,Female,23,SC,171800.0,term_loan,2624000.0,2362000.0,20.0,Primary (1-8),1,1,1,1,1,3.19,74.2,1
APP_1782,Female,31,SC,299100.0,green_energy,806000.0,685000.0,15.0,Higher Secondary (12th),1,2,1,1,0,0.401,52.3,1
APP_1783,Male,36,SC,204300.0,term_loan,1614000.0,1453000.0,15.0,Higher Secondary (12th),0,0,1,1,1,1.65,58.1,1
APP_1784,Female,26,SC,76600.0,green_energy,697000.0,627000.0,10.0,Graduate,1,0,1,1,1,1.435,80.4,1
APP_1785,Male,34,SC,436800.0,term_loan,3050000.0,2745000.0,10.0,Primary (1-8),0,0,1,1,1,1.458,57.9,1
APP_1786,Female,52,SC,62400.0,green_energy,1207000.0,1026000.0,15.0,Primary (1-8),0,0,1,1,1,2.882,63.0,1
APP_1787,Female,41,ST,499800.0,education,846000.0,761000.0,10.0,Secondary (10th),0,2,1,1,1,0.267,5.0,0
APP_1788,Male,18,SC,68800.0,term_loan,3021000.0,2719000.0,10.0,Secondary (10th),0,0,1,1,1,9.168,62.7,1
APP_1789,Male,32,SC,255300.0,term_loan,212000.0,191000.0,15.0,Secondary (10th),0,0,1,1,1,0.174,88.8,1
APP_1790,Female,30,Safai Karamchari / Dependent,293800.0,green_energy,603000.0,573000.0,5.0,Secondary (10th),1,11,1,1,1,0.342,99.0,1
APP_1791,Male,34,SC,128000.0,education,1581000.0,1423000.0,0.0,Post Graduate / Professional,1,1,1,1,1,1.949,58.7,1
APP_1792,Female,52,Safai Karamchari / Dependent,190700.0,green_energy,1005000.0,854000.0,15.0,Secondary (10th),1,0,1,1,1,0.785,71.2,1
APP_1793,Male,35,SC,680200.0,green_energy,623000.0,561000.0,10.0,Secondary (10th),0,0,1,1,1,0.145,40.2,0
APP_1794,Male,37,SC,218100.0,education,824000.0,742000.0,5.0,Higher Secondary (12th),1,4,0,1,1,0.596,62.1,1
APP_1795,Male,33,SC,136200.0,education,492000.0,443000.0,10.0,Post Graduate / Professional,1,4,0,1,1,0.57,55.8,1
APP_1796,Male,40,SC,212700.0,micro_finance,137300.0,123600.0,2.0,Secondary (10th),1,3,1,1,1,0.212,95.5,1
APP_1797,Male,36,SC,262300.0,term_loan,2565000.0,2308000.0,15.0,Graduate,1,5,1,1,1,2.041,61.0,1
APP_1798,Male,31,SC,229800.0,micro_finance,130500.0,117400.0,0.0,Secondary (10th),1,0,1,1,1,0.187,97.0,1
APP_1799,Female,39,ST,188500.0,term_loan,1094000.0,985000.0,20.0,Higher Secondary (12th),0,0,1,0,1,1.212,5.0,0
APP_1800,Male,22,SC,349100.0,sanitation,369000.0,351000.0,5.0,Graduate,1,1,1,1,1,0.176,50.0,0
APP_1801,Female,38,Safai Karamchari / Dependent,176800.0,green_energy,995000.0,945000.0,5.0,Higher Secondary (12th),1,0,1,1,1,0.937,81.6,1
APP_1802,Female,30,ST,211500.0,term_loan,3441000.0,3097000.0,5.0,Post Graduate / Professional,1,2,1,1,1,3.397,14.7,0
APP_1803,Male,26,SC,205500.0,term_loan,2213000.0,1992000.0,10.0,Primary (1-8),1,1,0,1,1,2.249,28.7,0
APP_1804,Male,40,OBC,175600.0,micro_finance,134400.0,121000.0,5.0,Higher Secondary (12th),0,17,1,0,1,0.252,39.1,0
APP_1805,Male,21,SC,263000.0,green_energy,1118000.0,1006000.0,10.0,Primary (1-8),0,4,1,1,1,0.671,52.0,1
APP_1806,Female,18,SC,125200.0,green_energy,580000.0,551000.0,5.0,Higher Secondary (12th),0,5,1,1,1,0.771,73.0,1
APP_1807,Female,37,ST,401200.0,micro_finance,69200.0,65700.0,5.0,Secondary (10th),1,1,1,1,1,0.06,5.0,0
APP_1808,Female,23,SC,247100.0,term_loan,621000.0,559000.0,15.0,Higher Secondary (12th),0,0,1,1,1,0.525,96.7,1
APP_1809,Male,20,SC,186500.0,term_loan,546000.0,491000.0,15.0,Higher Secondary (12th),0,0,1,1,1,0.611,55.2,1
APP_1810,Male,30,SC,107600.0,green_energy,217000.0,195000.0,10.0,Secondary (10th),0,10,1,1,1,0.318,99.0,1
APP_1811,Male,20,SC,64300.0,education,1976000.0,1778000.0,10.0,Post Graduate / Professional,1,3,1,1,1,4.847,76.9,1
APP_1812,Male,48,SC,76700.0,sanitation,281000.0,267000.0,5.0,Higher Secondary (12th),1,1,1,1,1,0.61,62.5,1
APP_1813,Male,41,SC,296200.0,education,1274000.0,1147000.0,10.0,Post Graduate / Professional,1,10,1,1,1,0.679,65.5,1
APP_1814,Male,32,SC,644600.0,micro_finance,106900.0,96200.0,2.0,Primary (1-8),1,5,0,1,1,0.054,16.6,0
APP_1815,Male,30,ST,248400.0,micro_finance,33300.0,30000.0,5.0,No Formal Education,1,0,1,0,1,0.044,24.6,0
APP_1816,Male,22,SC,136600.0,term_loan,720000.0,648000.0,20.0,Higher Secondary (12th),0,1,1,1,1,1.101,56.8,1
APP_1817,Male,30,SC,114200.0,green_energy,506000.0,455000.0,10.0,Higher Secondary (12th),1,0,1,1,1,0.698,64.2,1
APP_1818,Male,18,SC,111000.0,term_loan,2731000.0,2458000.0,20.0,Graduate,1,5,1,1,1,5.137,68.0,1
APP_1819,Male,29,SC,583400.0,sanitation,1345000.0,1210000.0,10.0,Primary (1-8),1,4,0,1,1,0.364,21.8,0
APP_1820,Male,40,Safai Karamchari / Dependent,126700.0,sanitation,412000.0,391000.0,5.0,Post Graduate / Professional,1,0,1,1,1,0.541,99.0,1
APP_1821,Female,34,ST,66900.0,micro_finance,99400.0,89500.0,10.0,Secondary (10th),1,1,1,1,1,0.488,45.3,0
APP_1822,Male,29,SC,125400.0,green_energy,282000.0,240000.0,15.0,Secondary (10th),0,0,1,1,1,0.336,94.6,1
APP_1823,Male,40,SC,223500.0,education,1644000.0,1480000.0,0.0,Primary (1-8),1,0,1,1,1,1.161,44.2,0
APP_1824,Female,24,ST,157100.0,micro_finance,67100.0,63700.0,2.0,Higher Secondary (12th),0,0,1,1,1,0.148,32.6,0
APP_1825,Male,44,Safai Karamchari / Dependent,60700.0,education,528000.0,475000.0,10.0,Higher Secondary (12th),0,6,1,1,1,1.372,72.1,1
APP_1826,Female,18,SC,290900.0,micro_finance,99900.0,89900.0,10.0,Secondary (10th),1,1,1,1,1,0.113,99.0,1
APP_1827,Male,41,OBC,177200.0,micro_finance,49700.0,44700.0,0.0,No Formal Education,1,0,1,1,1,0.092,39.9,0
APP_1828,Female,41,SC,133100.0,sanitation,1499000.0,1424000.0,5.0,Secondary (10th),1,5,1,1,1,1.876,73.7,1
APP_1829,Female,47,SC,273900.0,green_energy,1196000.0,1017000.0,15.0,Secondary (10th),1,3,1,1,1,0.651,66.4,1
APP_1830,Male,34,SC,179500.0,green_energy,480000.0,408000.0,15.0,Higher Secondary (12th),0,4,1,1,1,0.398,96.0,1
APP_1831,Male,38,OBC,571500.0,green_energy,1364000.0,1228000.0,10.0,Post Graduate / Professional,1,3,1,0,1,0.377,5.0,0
APP_1832,Female,39,SC,423700.0,education,179000.0,161000.0,10.0,Higher Secondary (12th),0,1,1,1,1,0.067,40.5,0
APP_1833,Female,42,OBC,224500.0,education,1208000.0,1087000.0,0.0,Secondary (10th),1,0,1,1,1,0.849,9.0,0
APP_1834,Male,51,SC,127900.0,micro_finance,91200.0,82100.0,0.0,Secondary (10th),1,1,1,1,1,0.234,99.0,1
APP_1835,Female,43,SC,566100.0,term_loan,3110000.0,2799000.0,10.0,Post Graduate / Professional,1,2,1,1,1,1.147,25.0,0
APP_1836,Female,36,SC,399500.0,micro_finance,101400.0,91300.0,10.0,Secondary (10th),0,4,1,1,1,0.083,55.5,0
APP_1837,Female,30,SC,621800.0,education,417000.0,375000.0,0.0,Primary (1-8),0,5,1,1,1,0.106,51.4,0
APP_1838,Male,28,SC,474800.0,green_energy,337000.0,303000.0,10.0,Higher Secondary (12th),0,1,1,1,1,0.112,89.5,1
APP_1839,Female,43,SC,194100.0,green_energy,1443000.0,1299000.0,10.0,No Formal Education,1,2,0,1,1,1.173,44.7,0
APP_1840,Female,33,SC,130400.0,education,1908000.0,1717000.0,5.0,Primary (1-8),0,1,1,1,1,2.308,66.3,1
APP_1841,Female,38,SC,342800.0,micro_finance,91300.0,86700.0,5.0,Secondary (10th),0,4,1,1,1,0.092,50.3,0
APP_1842,Male,31,SC,94600.0,sanitation,1507000.0,1432000.0,5.0,Primary (1-8),0,6,1,1,1,2.654,59.6,1
APP_1843,Male,33,SC,76100.0,micro_finance,38400.0,34600.0,0.0,Secondary (10th),1,0,1,1,1,0.166,99.0,1
APP_1844,Female,42,SC,295800.0,green_energy,1257000.0,1068000.0,15.0,Primary (1-8),0,2,1,1,1,0.633,70.9,1
APP_1845,Male,50,SC,217800.0,term_loan,807000.0,726000.0,10.0,Secondary (10th),1,6,1,1,1,0.773,67.2,1
APP_1846,Female,38,SC,160100.0,education,1108000.0,997000.0,0.0,Primary (1-8),1,2,1,1,1,1.092,67.4,1
